segment_id,latitude,longitude,upstream_npdes_count,upstream_npdes_pfas_count,nearest_pfas_facility_km,upstream_discharge_volume_m3,pfas_industry_density,afff_site_nearby,wwtp_upstream,landfill_upstream,mean_annual_flow_m3s,low_flow_7q10_m3s,stream_order,watershed_area_km2,baseflow_index,mean_velocity_ms,pct_urban,pct_agriculture,pct_forest,pct_impervious,population_density,airport_within_10km,fire_training_site,ph,temperature_c,dissolved_organic_carbon_mgl,total_organic_carbon_mgl,conductivity_us_cm,water_pfas_ng_l
seg_002349,43.75028055050623,-79.47574679038436,0,0,50.69,743.0,0.04,0,1,1,6.92,1.65,2,73.9,0.4,1.034,8.4,60.7,16.9,5.6,148.7,0,0,8.14,7.1,2.09,2.3,193.7,46.21
seg_002350,33.5697605425241,-73.63427273366106,0,0,15.4,207.0,0.02,1,0,0,6.7,0.351,1,88.7,0.42,1.495,15.4,66.3,37.1,5.1,52.1,0,0,7.79,17.2,2.29,3.35,332.3,55.45
seg_002351,36.94910088573514,-79.51455719019783,2,0,0.47,4104.0,0.428,0,0,1,22.01,4.418,2,1044.9,0.257,0.304,36.9,78.8,0.0,27.1,5.6,0,0,7.62,8.4,2.96,3.58,122.0,22.68
seg_002352,36.92343060085081,-77.1890351871297,2,0,29.68,135489.0,0.666,0,1,0,29.24,8.64,2,277.0,0.37,0.588,21.6,28.3,53.4,15.5,161.1,0,0,7.07,18.6,10.61,11.41,201.2,5.54
seg_002353,36.24038759556454,-73.66784356293842,6,0,17.67,17179.0,0.123,1,0,1,19.85,2.991,1,531.1,0.707,1.022,30.6,55.4,15.1,13.4,38.7,0,0,7.7,27.6,0.9,0.92,270.8,34.06
seg_002354,43.317899367726994,-73.39655251788666,6,0,24.28,825.0,0.55,0,1,0,3.43,0.633,1,28.9,0.283,0.208,32.8,65.5,0.0,19.7,35.8,1,0,6.27,20.2,1.74,1.76,344.0,135.23
seg_002355,39.22469544490879,-81.3976642608302,5,2,3.41,211026.0,2.681,0,1,0,114.36,9.728,7,4476.6,0.423,1.489,31.6,33.0,32.9,23.8,136.4,0,0,6.59,19.7,11.58,15.35,112.1,238.4
seg_002356,38.94194063475756,-71.01470321773179,3,0,15.89,752.0,0.717,0,0,0,16.2,3.671,5,361.6,0.706,0.636,9.3,72.2,15.9,4.1,1.9,0,0,6.71,24.7,4.04,4.37,617.2,9.02
seg_002357,31.984550542372986,-70.36324955322257,2,0,18.16,30527.0,0.132,0,0,0,29.48,4.554,3,959.0,0.332,1.247,4.3,66.5,21.7,2.2,11.4,0,0,7.93,16.3,4.88,7.08,113.6,1.01
seg_002358,42.54167212083691,-81.6492492860928,4,2,27.85,126.0,0.295,0,0,0,4.52,1.096,1,37.2,0.294,1.813,38.5,52.9,26.3,13.1,575.6,0,0,7.65,21.5,4.28,5.24,77.4,38.81
seg_002359,35.04296642058611,-80.11918434820578,3,0,21.53,2108.0,0.199,0,0,1,2.0,0.163,1,48.8,0.204,0.581,58.3,31.9,1.4,28.6,1.0,0,0,7.97,11.6,3.05,4.08,1082.2,26.65
seg_002360,40.23973052106531,-70.04454658426904,1,0,33.2,359.0,0.636,1,1,0,55.86,3.848,2,615.5,0.751,1.519,30.1,48.8,31.2,15.1,11.4,0,0,7.1,18.7,3.5,3.78,73.1,11.1
seg_002361,41.109507751832766,-76.7342676062765,5,0,35.48,245492.0,1.777,1,1,0,33.46,4.023,2,655.8,0.722,1.304,25.6,18.6,44.6,18.4,29.3,0,0,6.74,7.5,2.33,2.44,131.1,34.21
seg_002362,45.4426343833546,-87.09888973725926,9,2,56.6,1269.0,0.195,0,0,1,3.72,0.348,3,50.2,0.313,0.441,29.1,52.3,26.2,8.9,74.7,0,0,6.23,13.4,3.5,3.53,123.0,42.32
seg_002363,34.76471840352355,-82.99840752366343,7,0,54.52,588.0,0.444,0,1,0,13.6,3.458,2,362.8,0.672,1.494,23.0,86.4,0.0,12.8,26.7,0,0,7.61,25.4,2.27,2.94,326.3,9.7
seg_002364,27.9219513767167,-77.2468481258624,6,1,78.64,13511.0,2.235,1,1,0,21.6,5.173,6,976.7,0.784,0.216,70.1,32.3,0.0,31.5,143.3,1,0,6.6,11.9,2.82,2.99,291.5,65.08
seg_002365,40.73539817901478,-81.815213251423,4,0,8.25,2463.0,0.104,0,0,0,7.57,2.209,1,173.3,0.383,1.086,33.9,72.2,0.9,20.7,1.5,0,0,7.34,19.1,5.45,5.49,234.2,35.78
seg_002366,47.20204472604341,-78.06711885318221,3,1,7.26,288324.0,0.538,0,1,0,8.65,0.577,1,395.0,0.601,0.326,26.8,61.0,10.7,8.9,324.9,0,0,7.05,13.1,7.43,11.02,121.1,13.22
seg_002367,44.95578541175775,-75.83801893158211,1,0,6.82,6169.0,0.202,0,0,0,34.53,4.208,3,1376.8,0.323,1.404,39.1,56.5,0.0,20.2,160.6,0,0,7.81,20.4,1.01,1.5,29.8,5.69
seg_002368,40.8386376610985,-68.68872697982636,6,0,58.52,5156.0,2.394,0,0,0,12.87,3.767,7,497.1,0.552,0.678,20.2,41.6,24.9,14.1,18.3,1,0,7.17,26.5,4.14,5.23,1974.7,14.9
seg_002369,38.03345525747181,-77.45226958113895,4,0,53.26,14590.0,0.058,0,0,0,3.12,0.239,4,125.4,0.397,1.631,15.7,51.4,40.8,6.3,1.9,0,0,7.73,13.3,3.51,3.58,67.6,1.25
seg_002370,43.22849038654924,-70.63729100213621,2,0,31.53,2174.0,0.3,0,1,0,11.07,1.909,1,409.4,0.57,1.03,9.9,22.0,56.9,5.9,62.9,0,0,7.09,19.3,4.1,5.52,770.5,4.96
seg_002371,36.105815201182125,-68.85619918981615,8,1,1.95,7352.0,0.147,0,1,1,5.09,1.088,3,71.9,0.601,0.253,15.0,66.2,19.7,7.6,12.8,0,0,6.91,12.4,8.02,9.01,151.0,13.36
seg_002372,41.90543107742488,-68.82845165323963,7,0,11.48,785.0,0.016,0,0,0,6.99,0.748,2,298.8,0.631,1.236,43.0,37.0,21.5,22.9,205.1,0,0,6.44,24.2,5.15,5.38,186.2,8.25
seg_002373,42.02188063666651,-74.57622703307216,0,0,30.15,977.0,1.867,0,1,0,19.29,4.706,4,422.7,0.742,0.125,33.8,76.9,0.0,16.5,145.6,0,0,6.73,16.4,2.71,3.26,90.6,37.29
seg_002374,44.24083962999552,-85.81644573919488,4,0,3.37,591.0,0.679,0,0,0,4.04,1.062,1,69.1,0.266,0.658,2.2,43.3,55.0,1.0,3.2,0,0,7.84,23.8,2.56,3.51,262.2,308.98
seg_002375,48.0,-73.69587567298068,1,1,29.35,7567.0,0.603,0,1,0,10.82,1.617,1,459.7,0.365,0.611,62.2,86.9,0.0,22.8,82.4,0,0,7.55,23.9,2.9,3.44,485.4,16.14
seg_002376,41.56966386871507,-70.75800056093229,1,0,23.48,989.0,0.484,0,0,0,2.15,0.487,2,70.6,0.302,1.963,15.7,32.0,66.7,6.9,142.1,0,0,7.02,13.0,1.83,2.02,135.4,6.6
seg_002377,37.96414549717001,-76.40533552717709,4,0,9.14,19456.0,0.08,0,1,0,1.75,0.321,1,28.8,0.462,0.563,42.2,81.8,0.0,33.6,270.7,1,0,7.05,12.7,2.59,3.87,755.3,12.22
seg_002378,39.897702751232025,-67.27708064962376,4,0,81.7,759.0,0.094,0,1,0,2.86,0.629,1,128.5,0.459,1.386,45.7,73.5,0.0,35.4,675.2,1,0,7.31,12.8,1.14,1.33,99.9,11.28
seg_002379,32.92369638044353,-71.70083219266272,1,0,8.9,543.0,0.492,0,0,0,11.38,1.849,3,332.8,0.401,0.589,9.6,39.6,42.0,3.1,2.2,0,0,6.51,13.5,12.45,16.29,387.3,7.38
seg_002380,37.22114747564377,-73.15863311423608,3,0,67.55,5830.0,0.757,0,1,1,3.54,0.207,3,21.5,0.793,0.251,38.1,54.3,6.8,13.8,1.4,0,0,7.54,27.9,5.73,6.67,98.2,11.06
seg_002381,38.36287024754758,-70.56809644397082,3,0,23.36,5392.0,0.472,0,0,0,37.51,4.917,4,1076.8,0.657,0.219,28.4,60.4,1.6,20.5,1328.1,0,0,7.23,19.8,5.67,7.94,188.2,8.21
seg_002382,37.90364640826163,-74.33315074369561,4,0,2.78,20796.0,0.429,0,0,0,4.05,0.501,3,194.3,0.255,1.86,34.7,83.7,0.0,13.5,2.5,0,0,7.93,20.7,2.41,2.6,94.6,12.01
seg_002383,40.60941948813489,-88.46405249697676,3,0,50.15,317.0,0.705,0,0,0,4.42,1.242,3,54.3,0.441,0.283,55.9,46.4,0.0,27.8,11.0,0,0,6.97,19.4,3.16,4.66,174.5,16.6
seg_002384,36.7103202704712,-78.49569475735183,5,0,47.02,210.0,0.14,0,0,0,11.25,1.796,1,208.6,0.717,1.68,49.1,20.2,44.9,16.9,161.6,0,0,8.67,23.6,2.38,3.12,112.8,3.66
seg_002385,44.48412266929789,-70.01415986376074,5,0,53.33,41604.0,0.658,0,0,0,10.65,2.937,3,162.7,0.3,1.133,60.5,45.4,0.0,20.3,5.6,0,0,7.32,25.0,4.02,4.91,93.0,11.81
seg_002386,40.00082825967279,-80.03795670049148,2,0,28.34,227.0,0.273,0,1,0,59.23,3.046,4,883.4,0.479,0.921,36.2,63.8,8.4,22.0,0.6,0,0,7.44,23.2,2.54,2.78,435.7,23.1
seg_002387,39.962798715445494,-77.11736252618469,4,0,35.88,18718.0,0.569,0,1,0,0.42,0.088,2,3.6,0.664,1.994,18.6,54.5,34.8,13.2,36.7,0,0,6.98,15.9,20.34,28.55,456.0,17.86
seg_002388,38.68842113394833,-81.22418156951535,4,2,34.08,39.0,0.231,0,0,0,5.03,0.825,2,130.6,0.252,1.793,80.3,46.9,0.0,30.8,172.6,1,0,7.04,8.6,4.22,5.74,204.7,33.8
seg_002389,40.62076273543592,-67.08038702399115,2,0,4.1,10402.0,0.074,1,0,0,55.32,3.384,4,2313.9,0.69,0.553,31.0,45.4,14.2,18.3,2.1,0,0,7.32,13.1,4.6,6.15,301.4,26.05
seg_002390,43.30039305867054,-67.59253771290992,4,0,2.6,4439.0,0.015,0,0,1,5.06,0.845,2,80.0,0.266,1.238,6.7,46.6,51.1,4.4,10.3,0,0,7.0,22.0,2.12,2.71,203.2,10.73
seg_002391,36.531479137156396,-80.41934447570365,5,0,4.01,8951.0,0.813,0,1,0,26.13,3.814,3,967.0,0.478,0.4,45.5,43.5,27.7,35.7,813.9,0,0,7.4,19.0,0.68,0.95,157.6,18.92
seg_002392,37.367534043698974,-75.26350999805457,3,0,61.22,19356.0,0.11,0,1,0,2.35,0.242,1,72.2,0.774,1.235,24.6,72.5,11.3,19.6,241.0,0,0,7.7,17.3,2.52,3.57,538.9,4.1
seg_002393,38.785095884893344,-79.40247023882024,6,0,24.83,26751.0,0.226,0,0,1,23.35,1.628,3,339.8,0.505,0.339,10.7,70.4,10.2,5.0,82.0,0,0,6.62,18.2,7.38,9.68,178.7,4.17
seg_002394,34.616516306107144,-72.92527680484311,6,1,5.81,8448.0,0.732,0,1,0,3.63,0.9,1,111.3,0.741,1.292,22.3,62.8,21.1,9.5,34.0,0,0,7.73,6.7,3.04,4.2,39.3,21.21
seg_002395,36.72296856111401,-73.45158461378836,3,0,4.58,21446.0,0.299,0,1,0,34.56,6.986,1,985.6,0.751,1.948,20.1,31.4,49.4,12.2,34.0,0,0,6.88,19.5,6.81,8.29,76.0,5.09
seg_002396,38.095116505821366,-71.94147214193367,1,0,17.69,30743.0,0.123,0,0,0,29.12,5.756,5,441.5,0.458,1.205,23.8,46.7,36.8,9.2,2.6,0,0,6.57,12.3,5.48,7.81,363.3,2.73
seg_002397,43.49755672285091,-74.34040776146057,3,0,50.74,51108.0,0.108,0,1,0,7.78,2.151,3,44.8,0.761,0.339,36.2,62.0,0.0,16.7,22.0,0,0,7.2,7.6,8.72,11.26,373.1,8.06
seg_002398,41.050245316007704,-67.0,1,0,49.07,10091.0,0.262,0,1,0,3.72,0.198,2,86.8,0.254,1.62,10.8,55.7,44.5,6.4,9.2,0,0,7.65,17.7,3.37,3.87,64.9,4.2
seg_002399,40.77435964547018,-81.13961882505369,4,1,42.18,549.0,0.476,0,0,0,18.87,3.498,2,368.8,0.408,0.731,31.2,68.8,0.0,10.0,28.0,0,0,6.42,14.7,2.59,2.71,127.3,25.06
seg_002400,43.40359184867189,-84.55301677218257,1,0,12.91,2280.0,0.489,0,1,0,15.15,4.367,1,268.6,0.731,0.279,12.6,46.3,47.9,6.6,70.8,0,0,8.08,10.3,1.23,1.81,649.3,207.34
seg_002401,39.45051284640241,-77.96545100350731,4,0,1.91,2978.0,1.175,0,1,0,4.12,0.67,2,150.2,0.519,1.346,23.4,47.8,35.2,10.6,33.3,0,0,6.09,21.9,3.68,5.39,1044.8,32.34
seg_002402,41.56185939971556,-83.83994132780134,3,5,14.93,1089.0,0.003,0,1,0,18.36,3.085,1,677.9,0.63,1.678,22.3,52.7,25.4,7.7,309.9,0,0,6.81,14.5,3.47,4.16,271.5,185.85
seg_002403,39.587112988270015,-83.46231135002996,2,0,16.19,335.0,0.294,0,0,0,41.78,2.816,4,1951.4,0.226,1.017,49.3,45.4,11.5,17.5,282.6,0,0,6.35,21.0,5.94,7.88,341.9,61.78
seg_002404,41.061449397598516,-81.00657327098983,0,0,28.02,22222.0,0.784,0,0,0,10.69,2.416,2,66.6,0.599,1.87,18.1,7.6,79.4,8.6,23.0,0,0,6.31,1.2,4.58,4.94,320.7,13.57
seg_002405,37.668965369553675,-80.61094452715814,5,1,19.87,6975.0,1.108,0,1,0,4.62,1.111,1,212.4,0.71,1.397,7.1,68.9,19.0,2.6,8.8,0,0,7.13,17.1,1.62,1.63,147.5,12.94
seg_002406,30.244731366894285,-80.7730905097503,2,0,19.82,803.0,0.222,0,1,0,44.1,3.738,2,1558.4,0.608,1.288,38.5,23.0,33.7,24.5,30.3,0,0,7.2,25.1,2.75,4.11,237.3,4.89
seg_002407,39.46288335125478,-73.40890524777294,0,0,2.9,3456.0,0.649,0,0,1,14.61,3.061,2,506.5,0.772,0.772,18.0,71.5,0.0,6.6,517.8,0,0,6.36,19.4,6.56,9.72,423.5,42.43
seg_002408,45.69099254439976,-78.53094530542668,2,0,68.45,6157.0,0.44,0,0,0,11.88,1.704,2,589.9,0.617,0.693,7.2,44.3,49.5,3.0,5.9,0,0,6.79,24.4,3.64,4.32,417.1,4.01
seg_002409,43.70486160896637,-76.8975728743624,6,0,14.08,381.0,0.113,0,0,0,7.59,1.451,3,64.5,0.39,0.638,12.7,58.2,10.9,6.4,1388.6,0,0,6.39,24.4,1.4,1.79,33.7,2.24
seg_002410,43.86158993836468,-71.52883612749532,3,0,26.2,797.0,0.571,0,1,0,9.47,2.071,2,389.6,0.353,1.92,15.7,55.9,39.2,11.0,68.1,0,0,7.38,21.6,3.51,3.71,539.0,4.81
seg_002411,44.94452288722487,-79.83161262390713,1,1,5.71,2166.0,0.156,0,0,0,178.96,13.456,5,5673.2,0.578,1.336,50.5,74.7,0.0,29.0,88.1,0,0,6.5,18.8,8.23,9.77,368.6,13.09
seg_002412,40.35463036384575,-77.32272949352361,2,0,13.81,2873.0,0.766,0,1,0,4.48,0.561,1,55.0,0.258,1.229,61.4,66.2,0.0,38.9,1.9,0,0,7.02,23.7,2.66,3.61,278.4,11.36
seg_002413,40.78926282962239,-74.17120006953542,8,1,22.64,177.0,1.692,0,1,0,47.04,12.26,2,1866.9,0.431,0.709,47.0,61.0,6.2,23.2,3.1,0,0,6.84,19.0,4.22,4.48,474.7,93.83
seg_002414,37.5293924182626,-85.7078390031011,1,0,7.06,15329.0,0.325,0,1,0,2.13,0.196,4,44.9,0.461,0.772,14.0,16.9,74.1,6.5,175.2,0,0,7.1,10.8,6.31,8.02,306.6,14.74
seg_002415,38.7357085758918,-87.9245275447529,3,0,6.92,4019.0,0.028,0,0,0,11.92,2.534,4,195.1,0.561,0.63,48.8,50.9,0.0,32.3,18.7,0,0,7.46,22.9,2.64,3.83,457.8,8.7
seg_002416,42.46308459908457,-74.26941335601138,4,0,8.7,2373.0,0.679,0,0,0,65.82,17.055,6,2038.9,0.34,0.398,18.5,30.2,57.8,9.1,29.5,0,0,7.51,23.7,7.06,9.83,178.9,10.26
seg_002417,44.81553774867527,-73.53992859716551,3,0,25.65,978.0,0.315,0,1,0,27.7,5.713,3,733.1,0.757,1.848,55.0,54.4,0.0,34.0,38.5,0,0,7.61,20.2,4.12,4.51,841.1,4.85
seg_002418,39.442214897276,-67.0,1,0,22.06,410.0,0.05,0,0,0,5.58,1.375,3,67.4,0.765,1.207,37.1,67.6,9.8,22.0,422.5,0,0,6.74,10.8,2.59,3.01,21.3,5.01
seg_002419,38.19924294059435,-75.20952562066596,3,0,5.23,3810.0,0.21,0,1,0,68.21,11.748,3,2584.8,0.558,1.493,10.2,27.6,58.0,8.1,5.2,0,0,6.85,27.4,9.57,12.99,740.0,13.92
seg_002420,40.00211183542639,-71.90130141370953,2,0,35.33,5527.0,0.172,0,1,0,329.9,89.289,2,6279.9,0.603,1.003,10.5,46.6,50.1,4.5,310.6,1,0,7.55,18.4,3.22,3.73,298.7,3.21
seg_002421,42.40482699571646,-76.97736321792986,2,0,71.43,173915.0,0.648,0,0,0,71.55,15.691,2,1941.9,0.384,0.208,4.3,82.8,24.6,1.3,52.7,0,0,7.13,20.6,1.69,2.09,341.0,1.31
seg_002422,34.224580735465835,-74.51386389207457,4,0,6.65,213742.0,0.276,0,0,0,18.81,2.547,1,338.4,0.354,0.993,27.3,39.0,54.3,15.3,16.4,0,0,6.96,22.8,1.81,2.13,163.1,3.61
seg_002423,30.815276187451047,-67.66371579125233,2,0,33.53,1139.0,0.442,0,0,0,5.19,0.933,3,128.7,0.362,0.18,19.0,43.6,45.9,8.1,27.4,0,0,6.8,19.6,6.01,7.51,278.9,3.02
seg_002424,37.797852602033664,-86.61996409062817,4,1,26.48,676.0,0.348,0,1,0,38.06,8.058,4,617.8,0.444,1.898,16.4,36.3,47.2,12.8,274.5,0,0,7.29,6.5,7.91,8.79,211.2,10.29
seg_002425,35.11715029634337,-73.9319187121416,2,0,11.97,269.0,0.644,0,1,0,16.67,4.115,3,443.9,0.757,0.751,37.7,41.1,12.5,24.9,21.3,1,0,6.89,8.1,2.53,3.61,164.3,3.8
seg_002426,37.967439209410756,-67.0,5,0,28.86,4175.0,0.633,0,0,0,19.48,1.795,2,238.2,0.385,0.393,9.4,37.8,45.6,4.1,20.2,0,0,7.03,30.2,4.8,6.83,255.5,2.31
seg_002427,39.408878724730116,-74.58982890395329,6,1,2.69,319.0,0.492,1,0,0,1.41,0.419,1,24.9,0.373,0.531,4.8,30.8,55.6,2.9,46.9,0,0,6.76,22.3,3.85,4.52,223.1,291.05
seg_002428,38.18700636390795,-67.74713518383577,5,0,53.86,209.0,0.073,0,0,0,8.21,0.719,1,119.8,0.396,1.831,14.7,70.8,17.5,5.5,7.9,0,0,7.92,19.1,11.04,11.68,414.0,2.65
seg_002429,45.80987013788298,-79.14606074764721,3,0,0.63,893.0,0.269,0,1,0,13.42,2.495,4,285.1,0.341,0.494,15.2,23.1,53.9,11.1,161.2,1,0,7.73,17.8,2.58,3.31,340.2,20.69
seg_002430,41.30697905840928,-76.16023747081857,3,0,20.11,1096.0,0.096,0,1,0,7.01,0.381,2,296.7,0.637,0.353,23.4,41.1,37.9,10.9,140.7,0,0,6.71,24.0,2.1,2.78,856.6,20.4
seg_002431,41.20189743844331,-75.83237648805706,8,0,7.45,1125.0,1.948,0,1,0,25.13,4.023,5,685.8,0.442,1.273,17.7,62.5,25.7,13.5,132.8,0,0,7.26,13.9,9.32,9.73,194.1,40.53
seg_002432,42.48882857617361,-87.08795539679386,3,0,38.34,141.0,1.9,0,0,0,1.08,0.055,1,25.9,0.481,0.279,21.4,84.3,0.6,10.6,80.4,0,0,6.79,27.9,1.9,2.13,429.7,31.2
seg_002433,35.44466752887692,-81.840889139251,3,0,20.76,2659.0,0.305,0,0,0,49.79,3.364,3,1531.4,0.629,0.997,48.3,67.9,0.0,15.4,736.5,0,0,7.51,11.0,3.49,5.03,220.7,7.95
seg_002434,44.15644714968107,-81.48437539691993,6,0,23.46,3816.0,0.02,0,0,0,56.38,10.543,6,2272.3,0.59,1.389,24.2,64.9,19.3,11.2,23.1,0,0,7.72,18.1,3.18,4.56,114.5,73.54
seg_002435,39.69694285385816,-71.88966960983737,4,0,77.24,53296.0,0.235,0,1,0,14.97,2.456,3,274.9,0.443,0.367,57.2,51.8,0.0,39.2,79.6,1,0,7.48,22.9,3.71,4.06,51.5,8.25
seg_002436,42.68192246896485,-71.63923447157973,5,2,3.58,335.0,2.213,0,0,1,1.28,0.084,1,52.7,0.214,1.58,43.2,43.8,8.2,26.4,238.0,0,0,6.63,21.4,1.63,1.65,278.3,264.77
seg_002437,35.71257106783938,-74.37981778646733,3,0,63.69,10714.0,0.17,0,1,0,1.46,0.413,1,23.7,0.736,0.915,25.4,77.4,0.0,17.7,8.9,0,0,6.52,23.3,4.81,4.87,279.6,12.07
seg_002438,33.78496493593574,-71.87948551572147,4,0,38.87,149645.0,0.486,0,0,0,13.21,1.817,1,569.9,0.269,1.452,31.1,16.0,47.5,19.8,2.9,1,0,7.47,23.9,3.72,5.55,181.1,4.72
seg_002439,43.27155863210012,-76.82074706360886,6,0,3.43,257.0,0.102,0,0,0,2.63,0.621,1,111.9,0.706,0.582,20.8,83.1,0.0,12.7,88.1,0,0,7.68,17.4,7.01,9.55,157.4,12.15
seg_002440,41.505638104390066,-69.99034165230228,3,0,3.29,363.0,0.872,0,1,0,6.06,1.76,3,191.3,0.649,0.93,23.2,60.4,6.5,10.0,1.1,0,0,6.33,16.5,1.54,1.65,57.8,19.18
seg_002441,36.391793782569955,-75.95605778683964,6,0,51.0,396.0,1.112,0,1,0,4.49,1.244,4,94.4,0.701,1.005,49.5,43.6,15.1,30.2,45.8,0,0,7.54,17.2,2.8,2.8,343.5,25.3
seg_002442,36.52134767490122,-75.71067976286622,0,0,18.95,7921.0,0.477,0,1,0,20.85,4.6,4,492.9,0.736,0.662,25.4,46.8,32.5,19.5,19.2,1,0,8.0,24.5,1.96,2.6,225.5,5.38
seg_002443,44.50173913765908,-77.32796316631206,4,0,20.5,10175.0,0.489,0,0,0,2.11,0.115,1,87.6,0.228,1.603,21.8,38.9,41.4,14.7,7.1,0,0,7.38,22.6,3.62,5.22,275.1,3.92
seg_002444,35.24235242853069,-72.57774761181786,0,0,66.56,22227.0,0.238,0,1,0,15.84,3.33,6,137.9,0.463,0.437,30.8,28.5,40.5,11.6,1555.0,1,0,7.2,36.8,3.6,3.73,295.2,8.48
seg_002445,46.570691813023856,-78.10599408306457,3,1,70.24,4470.0,0.614,0,1,0,39.33,2.787,3,1589.0,0.235,1.36,24.5,23.1,35.4,13.1,414.9,0,0,6.79,13.8,5.77,8.03,683.0,12.32
seg_002446,36.39751706140852,-71.11784311400966,9,0,3.59,125701.0,0.325,0,0,0,4.95,0.776,1,54.4,0.39,1.872,54.2,86.1,0.0,38.4,12.2,0,0,6.5,24.9,5.0,5.83,301.4,17.99
seg_002447,42.55356770243353,-81.66074570358003,5,0,6.6,11439.0,0.993,0,0,0,1.1,0.307,1,45.9,0.284,1.692,6.9,25.4,75.5,2.4,16.8,0,0,7.09,16.0,10.24,11.73,76.9,62.56
seg_002448,38.685526097004065,-81.49458127364097,7,2,27.02,55720.0,2.77,0,0,0,6.18,0.494,2,281.7,0.547,1.552,32.8,28.8,57.8,11.7,89.6,0,0,6.91,16.8,5.06,5.22,158.3,130.61
seg_002449,42.41274972432937,-72.56286622436748,4,0,46.04,5766.0,0.904,0,0,0,6.6,1.493,1,185.4,0.57,0.371,15.7,53.7,43.2,5.5,30.7,0,0,7.11,6.5,1.06,1.24,268.8,13.59
seg_002450,37.82354399154323,-76.44272107291506,4,0,38.3,1833.0,0.364,0,1,0,7.48,0.905,1,291.0,0.541,1.542,54.9,42.5,16.0,24.8,4.1,0,0,8.03,19.5,4.1,6.11,371.3,13.91
seg_002451,39.34882837571082,-78.26945708076565,2,0,3.23,2376.0,1.929,0,0,0,30.26,2.736,1,427.0,0.334,0.812,26.5,48.1,14.8,14.7,28.3,0,0,7.36,34.2,1.91,2.83,199.7,8.13
seg_002452,40.16367670158289,-71.5497113376227,3,0,29.12,62002.0,0.467,0,0,0,19.4,2.135,2,770.6,0.347,0.296,52.7,55.7,0.0,31.8,16.7,0,0,7.48,15.0,3.01,3.69,943.3,4.29
seg_002453,35.99125017687411,-79.03630707043042,4,1,14.46,17549.0,0.044,0,0,0,6.02,0.912,1,220.4,0.385,1.426,40.5,50.7,17.8,19.1,78.8,0,0,7.37,23.9,1.5,2.06,294.4,22.67
seg_002454,42.963297381680505,-77.00100627150185,2,0,5.49,16508.0,0.655,0,1,0,14.37,3.611,1,146.0,0.293,0.225,37.6,19.0,53.1,14.2,17.9,0,0,8.02,4.8,8.2,12.12,520.9,9.17
seg_002455,37.94714573411366,-69.0038602496442,9,0,44.6,29522.0,0.858,0,0,0,10.84,1.938,1,300.1,0.459,0.825,25.5,73.2,7.0,11.3,2.3,1,0,7.44,18.4,4.05,5.61,155.4,6.57
seg_002456,39.08560033863993,-68.30428827094674,3,0,11.22,5625.0,0.072,0,0,0,0.26,0.035,1,10.1,0.623,1.734,68.9,72.8,0.0,25.6,8.5,0,1,6.83,16.4,3.27,4.22,110.7,3.41
seg_002457,36.02260250156595,-68.13800894864836,3,0,29.08,944573.0,0.569,0,1,0,2.45,0.231,1,22.5,0.682,1.404,45.4,20.1,42.2,28.2,496.5,1,0,7.45,18.5,2.03,2.49,300.9,19.52
seg_002458,29.750665364818758,-77.41062888466956,5,0,13.47,2144.0,1.269,0,1,0,13.08,1.484,3,453.3,0.214,1.083,34.7,37.6,31.5,19.9,138.3,0,0,7.9,13.1,3.98,4.65,210.5,7.87
seg_002459,39.23588894959932,-69.84648547507764,1,0,2.65,4603.0,0.145,0,0,0,1.03,0.295,1,42.3,0.227,1.777,58.2,45.8,0.0,22.1,24.4,1,0,7.39,13.6,2.99,3.29,88.0,12.74
seg_002460,48.0,-80.7447641388434,4,0,21.2,1616.0,0.449,0,1,0,2.02,0.213,1,41.9,0.574,1.524,66.8,54.5,0.0,36.2,29.6,0,0,7.04,16.8,11.56,17.06,333.3,10.94
seg_002461,43.138417151592094,-80.5345143736103,1,0,7.1,9891.0,0.196,0,1,0,11.8,1.552,1,261.8,0.475,0.993,24.7,70.1,17.6,14.5,121.0,0,0,7.97,23.5,3.48,4.23,188.6,30.36
seg_002462,39.92295848106242,-87.7522792631218,9,0,2.04,139.0,0.77,0,0,0,3.3,0.568,1,57.3,0.406,1.519,7.7,49.7,33.3,3.3,21.4,0,0,7.24,25.3,3.16,4.72,145.5,30.71
seg_002463,38.94843668316693,-67.63565899050735,0,0,6.64,9.0,0.435,0,1,0,32.82,5.35,4,440.3,0.668,1.778,40.3,47.6,5.7,15.7,21.9,0,0,6.87,10.5,2.17,3.02,305.4,11.44
seg_002464,40.08986357124819,-80.3198992453804,2,0,26.13,1081.0,0.291,0,0,1,19.31,2.443,3,928.9,0.495,0.373,15.3,58.6,16.9,11.1,13.4,1,0,7.98,19.7,6.33,8.95,100.1,5.51
seg_002465,42.18847646070084,-76.6326628987353,5,0,3.21,15033.0,0.015,0,0,0,29.38,1.587,2,1077.1,0.553,0.48,27.8,79.2,0.0,12.6,8.9,0,0,7.8,22.0,3.41,4.95,25.4,5.18
seg_002466,35.276748738764624,-80.55162170964142,3,0,2.75,24176.0,1.448,0,0,0,18.75,4.8,5,138.2,0.402,1.479,32.3,12.0,68.5,16.4,47.5,0,0,7.37,14.9,2.79,4.04,239.8,8.67
